unique_id,metric,value,taxonomic_resolution,spatial_resolution,metric_class,influence_of_disturbance,ref_median,bound,metric_bde,upper,lower,score
west_106_x_2014,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_106_x_2015,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_106_x_2016,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_106_x_2017,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_107_x_2014,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_107_x_2015,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_108_x_2014,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_108_x_2015,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_108_x_2016,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_108_x_2017,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_109_x_2014,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_109_x_2015,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_109_x_2016,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_109_x_2017,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_110_r_2017,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_110_x_2016,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_110_x_2017,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_114_r_2016,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_ajc_x_2016,rich_cling,0,family,sep,habit,decrease,4.93,1.03,82.61,4.93,1.03,0
west_101_x_2014,pct_collect,41.1764705882353,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,0
west_101_x_2015,pct_collect,48.2456140350877,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,0
west_101_x_2016,pct_collect,84.6774193548387,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_101_x_2017,pct_collect,91.6666666666667,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_102_x_2014,pct_collect,56.8807339449541,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,0
west_102_x_2015,pct_collect,65.3465346534654,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,0
west_102_x_2016,pct_collect,87.8787878787879,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_102_x_2017,pct_collect,61.8181818181818,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,0
west_103_x_2014,pct_collect,73.5294117647059,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,61.3083164300203
west_103_x_2015,pct_collect,69.3069306930693,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,15.8074428132468
west_103_x_2016,pct_collect,90.1960784313726,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_103_x_2017,pct_collect,71.9626168224299,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,44.4247502417016
west_104_x_2014,pct_collect,80.1801801801802,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_104_x_2015,pct_collect,76.1194029850746,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,89.2177045805455
west_104_x_2016,pct_collect,77.3584905660378,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_104_x_2017,pct_collect,50.8620689655172,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,0
west_105_x_2014,pct_collect,71.551724137931,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,39.9970273483947
west_105_x_2015,pct_collect,81.5126050420168,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_105_x_2016,pct_collect,90,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_105_x_2017,pct_collect,66.3865546218487,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,0
west_106_x_2014,pct_collect,91.6666666666667,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_106_x_2015,pct_collect,87.7049180327869,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_106_x_2016,pct_collect,93.4306569343066,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_106_x_2017,pct_collect,92.0863309352518,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_107_x_2014,pct_collect,84.3478260869565,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_107_x_2015,pct_collect,82.1052631578947,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_108_x_2014,pct_collect,80.3571428571429,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_108_x_2015,pct_collect,83.177570093458,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_108_x_2016,pct_collect,80.7228915662651,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_108_x_2017,pct_collect,88.5964912280702,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_109_x_2014,pct_collect,73.0434782608696,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,56.0719640179909
west_109_x_2015,pct_collect,66.3461538461538,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,0
west_109_x_2016,pct_collect,59.6330275229358,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,0
west_109_x_2017,pct_collect,80.7017543859649,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_110_r_2017,pct_collect,77.9527559055118,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_110_x_2016,pct_collect,83.7837837837838,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_110_x_2017,pct_collect,60.2040816326531,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,0
west_114_r_2016,pct_collect,57.2727272727273,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,0
west_ajc_x_2016,pct_collect,82.3008849557522,genus,sep,ffg,decrease,77.12,67.84,53.33,77.12,67.84,100
west_101_x_2014,pct_predator,43.5294117647059,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,0
west_101_x_2015,pct_predator,28.9473684210526,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,0
west_101_x_2016,pct_predator,0.806451612903226,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_101_x_2017,pct_predator,1.85185185185185,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_102_x_2014,pct_predator,32.1100917431193,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,0
west_102_x_2015,pct_predator,4.95049504950495,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_102_x_2016,pct_predator,0.757575757575758,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_102_x_2017,pct_predator,1.81818181818182,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_103_x_2014,pct_predator,13.7254901960784,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,0
west_103_x_2015,pct_predator,10.8910891089109,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,0
west_103_x_2016,pct_predator,0,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_103_x_2017,pct_predator,4.67289719626168,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_104_x_2014,pct_predator,7.20720720720721,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,69.9919997217295
west_104_x_2015,pct_predator,6.71641791044776,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,88.9413934190053
west_104_x_2016,pct_predator,4.71698113207547,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_104_x_2017,pct_predator,11.2068965517241,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,0
west_105_x_2014,pct_predator,6.89655172413793,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,81.9864199174544
west_105_x_2015,pct_predator,9.2436974789916,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,0
west_105_x_2016,pct_predator,0,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_105_x_2017,pct_predator,8.40336134453782,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,23.8084422958372
west_106_x_2014,pct_predator,0.833333333333333,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_106_x_2015,pct_predator,6.55737704918033,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,95.0819672131147
west_106_x_2016,pct_predator,2.91970802919708,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_106_x_2017,pct_predator,5.75539568345324,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_107_x_2014,pct_predator,1.73913043478261,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_107_x_2015,pct_predator,0,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_108_x_2014,pct_predator,4.46428571428571,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_108_x_2015,pct_predator,0,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_108_x_2016,pct_predator,1.20481927710843,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_108_x_2017,pct_predator,7.01754385964912,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,77.3149088938563
west_109_x_2014,pct_predator,0.869565217391304,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_109_x_2015,pct_predator,0,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_109_x_2016,pct_predator,0.91743119266055,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_109_x_2017,pct_predator,6.14035087719298,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_110_r_2017,pct_predator,3.93700787401575,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_110_x_2016,pct_predator,1.8018018018018,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_110_x_2017,pct_predator,23.469387755102,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,0
west_114_r_2016,pct_predator,9.09090909090909,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,0
west_ajc_x_2016,pct_predator,0.88495575221239,genus,sep,ffg,increase,6.43,9.02,55.56,9.02,6.43,100
west_101_x_2014,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_101_x_2015,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_101_x_2016,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_101_x_2017,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_102_x_2014,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_102_x_2015,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_102_x_2016,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_102_x_2017,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_103_x_2014,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_103_x_2015,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_103_x_2016,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_103_x_2017,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_104_x_2014,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_104_x_2015,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_104_x_2016,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_104_x_2017,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_105_x_2014,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_105_x_2015,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_105_x_2016,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_105_x_2017,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_106_x_2014,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_106_x_2015,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_106_x_2016,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_106_x_2017,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_107_x_2014,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_107_x_2015,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_108_x_2014,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_108_x_2015,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_108_x_2016,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_108_x_2017,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_109_x_2014,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_109_x_2015,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_109_x_2016,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_109_x_2017,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_110_r_2017,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_110_x_2016,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_110_x_2017,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_114_r_2016,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_ajc_x_2016,rich_climb,0,genus,sep,habit,increase,1,2.67,82.22,2.67,1,100
west_101_x_2014,hbi,6.58823529411765,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,0
west_101_x_2015,hbi,5.74561403508772,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,12.6077906630985
west_101_x_2016,hbi,6.32258064516129,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,0
west_101_x_2017,hbi,6.2037037037037,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,0
west_102_x_2014,hbi,5.54128440366972,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,47.2399315814027
west_102_x_2015,hbi,4.81188118811881,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,100
west_102_x_2016,hbi,5.57575757575758,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,41.397021058038
west_102_x_2017,hbi,4.94545454545455,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,100
west_103_x_2014,hbi,4.26470588235294,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,100
west_103_x_2015,hbi,4.44554455445545,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,100
west_103_x_2016,hbi,5.06862745098039,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,100
west_103_x_2017,hbi,5.21495327102804,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,100
west_104_x_2014,hbi,4.68468468468469,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,100
west_104_x_2015,hbi,4.44776119402985,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,100
west_104_x_2016,hbi,4.04716981132076,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,100
west_104_x_2017,hbi,4.67241379310345,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,100
west_105_x_2014,hbi,5.25862068965517,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,95.1490356516658
west_105_x_2015,hbi,4.57142857142857,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,100
west_105_x_2016,hbi,4.14545454545455,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,100
west_105_x_2017,hbi,5.31932773109244,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,84.8597065945023
west_106_x_2014,hbi,6.71666666666667,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,0
west_106_x_2015,hbi,6.70247933884298,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,0
west_106_x_2016,hbi,7.25547445255474,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,0
west_106_x_2017,hbi,7.44202898550725,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,0
west_107_x_2014,hbi,5.98260869565217,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,0
west_107_x_2015,hbi,6.15789473684211,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,0
west_108_x_2014,hbi,6.19642857142857,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,0
west_108_x_2015,hbi,5.71028037383178,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,18.5965468081737
west_108_x_2016,hbi,5.24096385542169,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,98.1417194200531
west_108_x_2017,hbi,5.71052631578947,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,18.5548617305978
west_109_x_2014,hbi,5.94782608695652,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,0
west_109_x_2015,hbi,5.82692307692308,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,0
west_109_x_2016,hbi,5.28440366972477,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,90.7790390296999
west_109_x_2017,hbi,6.28070175438597,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,0
west_110_r_2017,hbi,5.25984251968504,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,94.941945816095
west_110_x_2016,hbi,4.7027027027027,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,100
west_110_x_2017,hbi,6.41836734693878,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,0
west_114_r_2016,hbi,4.98181818181818,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,100
west_ajc_x_2016,hbi,5.29203539823009,genus,sep,tolerance,increase,5.23,5.82,73.33,5.82,5.23,89.4855257237139
west_101_x_2014,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_101_x_2015,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_101_x_2016,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_101_x_2017,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_102_x_2014,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_102_x_2015,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_102_x_2016,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_102_x_2017,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_103_x_2014,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_103_x_2015,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_103_x_2016,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_103_x_2017,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_104_x_2014,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_104_x_2015,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_104_x_2016,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_104_x_2017,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_105_x_2014,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_105_x_2015,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_105_x_2016,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_105_x_2017,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_106_x_2014,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_106_x_2015,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_106_x_2016,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_106_x_2017,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_107_x_2014,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_107_x_2015,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_108_x_2014,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_108_x_2015,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_108_x_2016,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_108_x_2017,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_109_x_2014,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_109_x_2015,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_109_x_2016,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_109_x_2017,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_110_r_2017,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_110_x_2016,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_110_x_2017,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_114_r_2016,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_ajc_x_2016,rich_burrow,0,genus,sep,habit,increase,2,3.58,71.11,3.58,2,100
west_101_x_2014,pct_tolerant_7_10,55.2941176470588,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_101_x_2015,pct_tolerant_7_10,44.7368421052632,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_101_x_2016,pct_tolerant_7_10,69.3548387096774,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_101_x_2017,pct_tolerant_7_10,49.0740740740741,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_102_x_2014,pct_tolerant_7_10,22.0183486238532,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_102_x_2015,pct_tolerant_7_10,14.8514851485149,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,63.4770546463387
west_102_x_2016,pct_tolerant_7_10,56.8181818181818,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_102_x_2017,pct_tolerant_7_10,23.6363636363636,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_103_x_2014,pct_tolerant_7_10,5.88235294117647,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,100
west_103_x_2015,pct_tolerant_7_10,9.9009900990099,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,100
west_103_x_2016,pct_tolerant_7_10,46.078431372549,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_103_x_2017,pct_tolerant_7_10,23.3644859813084,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_104_x_2014,pct_tolerant_7_10,6.30630630630631,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,100
west_104_x_2015,pct_tolerant_7_10,9.70149253731343,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,100
west_104_x_2016,pct_tolerant_7_10,10.377358490566,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,100
west_104_x_2017,pct_tolerant_7_10,20.6896551724138,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_105_x_2014,pct_tolerant_7_10,7.75862068965517,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,100
west_105_x_2015,pct_tolerant_7_10,13.4453781512605,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,81.5504093668316
west_105_x_2016,pct_tolerant_7_10,8.18181818181818,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,100
west_105_x_2017,pct_tolerant_7_10,26.0504201680672,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_106_x_2014,pct_tolerant_7_10,50.8333333333333,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_106_x_2015,pct_tolerant_7_10,76.2295081967213,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_106_x_2016,pct_tolerant_7_10,91.970802919708,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_106_x_2017,pct_tolerant_7_10,71.2230215827338,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_107_x_2014,pct_tolerant_7_10,13.9130434782609,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,75.539286911814
west_107_x_2015,pct_tolerant_7_10,20,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_108_x_2014,pct_tolerant_7_10,19.6428571428571,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,1.89129636430407
west_108_x_2015,pct_tolerant_7_10,14.018691588785,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,74.1813420464647
west_108_x_2016,pct_tolerant_7_10,12.0481927710843,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,99.5090903459597
west_108_x_2017,pct_tolerant_7_10,7.01754385964912,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,100
west_109_x_2014,pct_tolerant_7_10,20,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_109_x_2015,pct_tolerant_7_10,32.6923076923077,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_109_x_2016,pct_tolerant_7_10,38.5321100917431,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_109_x_2017,pct_tolerant_7_10,33.3333333333333,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,0
west_110_r_2017,pct_tolerant_7_10,10.2362204724409,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,100
west_110_x_2016,pct_tolerant_7_10,13.5135135135135,genus,sep,tolerance,increase,12.01,19.79,71.11,19.79,12.01,80.674633502397
